price,year,manufacturer,model,condition,fuel,odometer,title_status,transmission,drive,type,paint_color,state,cylinders_num
31590,2013.0,Ford,Ford F-150,good,other,68089.0,clean,other,4wd,pickup,red,ks,8.0
26990,2014.0,Chevrolet,Chevrolet Silverado 1500,good,gas,63129.0,clean,automatic,4wd,pickup,black,ks,6.0
34590,2015.0,Chevrolet,Chevrolet Silverado 1500,good,gas,36240.0,clean,other,4wd,pickup,blue,ks,8.0
36990,2017.0,Chevrolet,Chevrolet Silverado 1500,good,gas,19853.0,clean,automatic,4wd,pickup,white,ks,8.0
22590,2013.0,Ford,Ford F-150,good,other,14169.0,clean,other,4wd,pickup,silver,ks,6.0
30990,2014.0,Chevrolet,Chevrolet Silverado 1500,good,gas,61454.0,clean,other,4wd,pickup,black,ks,8.0
26990,2014.0,Ford,Ford F-150,good,gas,63278.0,clean,other,4wd,pickup,red,ks,6.0
34500,2017.0,Ford,Ford F-150,excellent,gas,112000.0,clean,automatic,4wd,pickup,black,ks,8.0
37990,2020.0,Chevrolet,Chevrolet Silverado 1500,good,other,7823.0,clean,other,4wd,pickup,red,ks,8.0
36990,2018.0,Ford,Ford F-150,good,gas,10170.0,clean,other,4wd,pickup,black,ks,8.0
39590,2019.0,Chevrolet,Chevrolet Silverado 1500,good,gas,23488.0,clean,other,4wd,pickup,black,ks,8.0
25990,2014.0,Chevrolet,Chevrolet Silverado 1500,good,other,82140.0,clean,automatic,4wd,pickup,black,ks,8.0
34590,2016.0,Chevrolet,Chevrolet Silverado 1500,good,gas,29499.0,clean,other,4wd,pickup,silver,ks,6.0
30990,2014.0,Ford,Ford F-150,good,other,67344.0,clean,other,4wd,pickup,orange,ks,8.0
32990,2019.0,Ford,Ford F-150,good,gas,22769.0,clean,other,4wd,pickup,black,ks,6.0
36590,2019.0,Chevrolet,Chevrolet Silverado 1500,good,gas,7619.0,clean,other,4wd,pickup,white,ks,8.0
26990,2016.0,Ford,Ford F-150,good,gas,14230.0,clean,other,4wd,pickup,black,ks,6.0
16590,2013.0,Toyota,Toyota Camry,good,other,20989.0,clean,other,fwd,sedan,green,ks,4.0
36990,2019.0,Chevrolet,Chevrolet Silverado 1500,good,gas,14508.0,clean,other,4wd,pickup,red,ks,8.0
23990,2016.0,Chevrolet,Chevrolet Silverado 1500,good,gas,41568.0,clean,other,4wd,pickup,white,ks,6.0
29590,2015.0,Chevrolet,Chevrolet Silverado 1500,good,other,43874.0,clean,other,4wd,pickup,Unknown,ks,6.0
31590,2013.0,Ford,Ford F-150,good,other,68089.0,clean,other,4wd,pickup,red,ks,8.0
22590,2013.0,Ford,Ford F-150,good,other,14169.0,clean,other,4wd,pickup,silver,ks,6.0
34990,2017.0,Chevrolet,Chevrolet Silverado 1500,good,other,30559.0,clean,other,4wd,pickup,white,ks,8.0
4500,2007.0,Ford,Ford F-150,fair,gas,219000.0,clean,automatic,fwd,truck,red,ks,8.0
26990,2014.0,Ford,Ford F-150,good,gas,63278.0,clean,other,4wd,pickup,red,ks,6.0
30990,2014.0,Chevrolet,Chevrolet Silverado 1500,good,gas,61454.0,clean,other,4wd,pickup,black,ks,8.0
24995,2015.0,Ford,Ford F-150,excellent,gas,170772.0,clean,automatic,4wd,pickup,white,ks,8.0
36990,2018.0,Ford,Ford F-150,good,gas,10170.0,clean,other,4wd,pickup,black,ks,8.0
18590,2018.0,Toyota,Toyota Camry,good,other,40976.0,clean,other,fwd,sedan,Unknown,ks,4.0
4750,2000.0,Chevrolet,Chevrolet Silverado 1500,good,gas,163522.0,clean,automatic,4wd,pickup,blue,ks,6.0
25990,2014.0,Chevrolet,Chevrolet Silverado 1500,good,other,82140.0,clean,automatic,4wd,pickup,black,ks,8.0
34590,2016.0,Chevrolet,Chevrolet Silverado 1500,good,gas,29499.0,clean,other,4wd,pickup,silver,ks,6.0
30990,2014.0,Ford,Ford F-150,good,other,67344.0,clean,other,4wd,pickup,orange,ks,8.0
36590,2019.0,Chevrolet,Chevrolet Silverado 1500,good,gas,7619.0,clean,other,4wd,pickup,white,ks,8.0
32990,2019.0,Ford,Ford F-150,good,gas,22769.0,clean,other,4wd,pickup,black,ks,6.0
41000,2017.0,Ford,Ford F-150,excellent,gas,52653.0,clean,automatic,4wd,pickup,red,ks,6.0
36990,2019.0,Chevrolet,Chevrolet Silverado 1500,good,gas,14508.0,clean,other,4wd,pickup,red,ks,8.0
26990,2016.0,Ford,Ford F-150,good,gas,14230.0,clean,other,4wd,pickup,black,ks,6.0
23990,2016.0,Chevrolet,Chevrolet Silverado 1500,good,gas,41568.0,clean,other,4wd,pickup,white,ks,6.0
29590,2015.0,Chevrolet,Chevrolet Silverado 1500,good,other,43874.0,clean,other,4wd,pickup,Unknown,ks,6.0
31590,2013.0,Ford,Ford F-150,good,other,68089.0,clean,other,4wd,pickup,red,ks,8.0
26990,2014.0,Chevrolet,Chevrolet Silverado 1500,good,gas,63129.0,clean,automatic,4wd,pickup,black,ks,6.0
34590,2015.0,Chevrolet,Chevrolet Silverado 1500,good,gas,36240.0,clean,other,4wd,pickup,blue,ks,8.0
36990,2017.0,Chevrolet,Chevrolet Silverado 1500,good,gas,19853.0,clean,automatic,4wd,pickup,white,ks,8.0
22590,2013.0,Ford,Ford F-150,good,other,14169.0,clean,other,4wd,pickup,silver,ks,6.0
30990,2014.0,Chevrolet,Chevrolet Silverado 1500,good,gas,61454.0,clean,other,4wd,pickup,black,ks,8.0
26990,2014.0,Ford,Ford F-150,good,gas,63278.0,clean,other,4wd,pickup,red,ks,6.0
36990,2018.0,Ford,Ford F-150,good,gas,10170.0,clean,other,4wd,pickup,black,ks,8.0
25990,2014.0,Chevrolet,Chevrolet Silverado 1500,good,other,82140.0,clean,automatic,4wd,pickup,black,ks,8.0
28990,2014.0,Ford,Ford F-150,good,other,36038.0,clean,other,4wd,pickup,black,ks,6.0
31590,2014.0,Ford,Ford F-150,good,other,54152.0,clean,other,4wd,pickup,blue,ks,8.0
29590,2015.0,Chevrolet,Chevrolet Silverado 1500,good,other,43874.0,clean,other,4wd,pickup,Unknown,ks,6.0
32990,2019.0,Chevrolet,Chevrolet Silverado 1500,good,other,6897.0,clean,other,4wd,pickup,black,ks,8.0
26990,2014.0,Ford,Ford F-150,good,gas,63278.0,clean,other,4wd,pickup,red,ks,6.0
7995,2004.0,Ford,Ford F-150,good,gas,195000.0,clean,automatic,4wd,pickup,white,ks,8.0
10995,2011.0,Ford,Ford F-150,good,gas,192620.0,clean,automatic,4wd,pickup,silver,ks,6.0
7600,2007.0,Ford,Ford F-150,good,gas,156978.0,clean,automatic,rwd,pickup,silver,ks,6.0
19000,2014.0,Ford,Ford F-150,good,gas,194800.0,clean,automatic,4wd,pickup,black,ks,6.0
900,1998.0,Ford,Ford F-150,fair,gas,308000.0,clean,automatic,rwd,truck,custom,ks,8.0
23995,2015.0,Chevrolet,Chevrolet Silverado 1500,good,gas,181695.0,clean,automatic,4wd,pickup,white,ks,8.0
27500,2014.0,Ford,Ford F-150,like new,gas,82100.0,clean,automatic,4wd,offroad,Unknown,ks,8.0
9995,2008.0,Chevrolet,Chevrolet Silverado 1500,good,gas,202462.0,clean,automatic,rwd,pickup,blue,ks,8.0
9900,2011.0,Ford,Ford F-150,good,gas,212006.0,clean,automatic,4wd,pickup,white,ks,8.0
43800,2018.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,49254.0,clean,automatic,4wd,pickup,grey,ks,8.0
43500,2017.0,Ford,Ford F-150,like new,gas,49076.0,clean,automatic,4wd,pickup,black,ks,6.0
43000,2018.0,Ford,Ford F-150,like new,gas,44617.0,clean,automatic,rwd,pickup,white,ks,6.0
31475,2018.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,95000.0,clean,manual,rwd,truck,black,ks,6.0
50000,2020.0,Ford,Ford F-150,like new,gas,33045.0,clean,automatic,4wd,pickup,grey,ks,8.0
50000,2020.0,Ford,Ford F-150,like new,gas,33045.0,clean,automatic,4wd,pickup,grey,ks,8.0
39590,2019.0,Chevrolet,Chevrolet Silverado 1500,good,gas,21014.0,clean,other,4wd,pickup,brown,ks,4.0
50000,2020.0,Ford,Ford F-150,like new,gas,33045.0,clean,automatic,4wd,pickup,grey,ks,8.0
25988,2017.0,Ford,Ford F-150,like new,gas,116090.0,clean,automatic,4wd,pickup,Unknown,ks,8.0
40988,2017.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,58370.0,clean,automatic,4wd,pickup,Unknown,ks,8.0
6995,1999.0,Chevrolet,Chevrolet Silverado 1500,good,gas,190000.0,clean,automatic,4wd,truck,silver,ks,8.0
13900,2010.0,Chevrolet,Chevrolet Silverado 1500,good,gas,164000.0,clean,automatic,4wd,truck,Unknown,ks,8.0
49988,2019.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,53896.0,clean,automatic,4wd,pickup,Unknown,ks,8.0
38988,2018.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,36334.0,clean,automatic,4wd,pickup,Unknown,ks,8.0
8000,2006.0,Toyota,Toyota Camry,excellent,gas,44000.0,clean,automatic,fwd,sedan,Unknown,ks,6.0
14450,2008.0,Ford,Ford F-150,excellent,gas,126667.0,clean,automatic,4wd,truck,black,ks,8.0
39590,2019.0,Chevrolet,Chevrolet Silverado 1500,good,gas,23488.0,clean,other,4wd,pickup,black,ks,8.0
30990,2013.0,Chevrolet,Chevrolet Silverado 1500,good,gas,39255.0,clean,other,4wd,pickup,Unknown,ks,8.0
14995,2009.0,Chevrolet,Chevrolet Silverado 1500,good,gas,155783.0,clean,automatic,4wd,truck,blue,ks,8.0
14988,2007.0,Chevrolet,Chevrolet Silverado 1500,good,gas,157472.0,clean,automatic,4wd,truck,custom,ks,8.0
5995,1999.0,Chevrolet,Chevrolet Silverado 1500,good,gas,272982.0,clean,automatic,4wd,truck,grey,ks,8.0
17995,2014.0,Chevrolet,Chevrolet Silverado 1500,good,gas,204937.0,clean,automatic,4wd,truck,white,ks,8.0
8995,2010.0,Chevrolet,Chevrolet Silverado 1500,good,gas,216502.0,clean,automatic,4wd,truck,blue,ks,8.0
29990,2019.0,Ford,Ford F-150,good,other,14077.0,clean,other,4wd,pickup,white,ks,6.0
30990,2014.0,Ford,Ford F-150,good,other,67344.0,clean,other,4wd,pickup,orange,ks,8.0
30990,2016.0,Chevrolet,Chevrolet Silverado 1500,good,gas,58116.0,clean,other,4wd,pickup,silver,ks,6.0
24590,2017.0,Chevrolet,Chevrolet Silverado 1500,good,gas,40784.0,clean,other,4wd,pickup,white,ks,6.0
30595,2015.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,90500.0,clean,automatic,4wd,pickup,Unknown,ks,8.0
57341,2019.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,39356.0,clean,automatic,4wd,pickup,Unknown,ks,8.0
34944,2015.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,91271.0,clean,automatic,4wd,pickup,black,ks,8.0
41569,2017.0,Ford,Ford F-150,like new,gas,83066.0,clean,automatic,4wd,pickup,Unknown,ks,8.0
32990,2019.0,Ford,Ford F-150,good,gas,22769.0,clean,other,4wd,pickup,black,ks,6.0
42994,2019.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,39690.0,clean,automatic,4wd,pickup,Unknown,ks,8.0
10995,2004.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,138233.0,clean,automatic,4wd,truck,white,ks,8.0
36590,2019.0,Chevrolet,Chevrolet Silverado 1500,good,gas,7619.0,clean,other,4wd,pickup,white,ks,8.0
53562,2019.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,30662.0,clean,automatic,4wd,pickup,black,ks,8.0
42994,2019.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,39690.0,clean,automatic,4wd,pickup,blue,ks,8.0
31309,2015.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,76996.0,clean,automatic,4wd,pickup,black,ks,8.0
49628,2019.0,Ford,Ford F-150,like new,gas,46310.0,clean,automatic,4wd,pickup,black,ks,8.0
34149,2017.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,91644.0,clean,automatic,4wd,pickup,black,ks,8.0
16590,2013.0,Toyota,Toyota Camry,good,other,20989.0,clean,other,fwd,sedan,green,ks,4.0
34944,2015.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,91271.0,clean,automatic,4wd,pickup,black,ks,8.0
14500,2010.0,Ford,Ford F-150,good,gas,123000.0,clean,automatic,4wd,truck,blue,ks,8.0
41994,2017.0,Ford,Ford F-150,like new,gas,83066.0,clean,automatic,4wd,pickup,Unknown,ks,8.0
36990,2019.0,Chevrolet,Chevrolet Silverado 1500,good,gas,14508.0,clean,other,4wd,pickup,red,ks,8.0
24999,2013.0,Ford,Ford F-150,good,other,133538.0,clean,automatic,4wd,pickup,silver,ks,8.0
10999,2003.0,Chevrolet,Chevrolet Silverado 1500,good,gas,144788.0,clean,automatic,fwd,pickup,white,ks,8.0
39999,2019.0,Chevrolet,Chevrolet Silverado 1500,good,other,141174.0,clean,automatic,4wd,pickup,black,ks,8.0
31999,2017.0,Chevrolet,Chevrolet Silverado 1500,good,other,138462.0,clean,automatic,4wd,pickup,black,ks,8.0
15999,2010.0,Ford,Ford F-150,good,gas,148309.0,clean,automatic,fwd,pickup,blue,ks,8.0
25990,2019.0,Ford,Ford F-150,good,gas,21480.0,clean,other,4wd,pickup,black,ks,6.0
29590,2015.0,Chevrolet,Chevrolet Silverado 1500,good,other,43874.0,clean,other,4wd,pickup,Unknown,ks,6.0
31590,2013.0,Ford,Ford F-150,good,other,68089.0,clean,other,4wd,pickup,red,ks,8.0
30990,2019.0,Chevrolet,Chevrolet Silverado 1500,good,other,23366.0,clean,other,4wd,pickup,Unknown,ks,6.0
32990,2019.0,Chevrolet,Chevrolet Silverado 1500,good,gas,12020.0,clean,other,4wd,pickup,white,ks,6.0
24990,2012.0,Chevrolet,Chevrolet Silverado 1500,good,gas,26460.0,clean,other,4wd,pickup,red,ks,8.0
31309,2015.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,76996.0,clean,automatic,4wd,pickup,black,ks,8.0
28990,2020.0,Chevrolet,Chevrolet Silverado 1500,good,other,22262.0,clean,other,4wd,pickup,silver,ks,6.0
31990,2020.0,Chevrolet,Chevrolet Silverado 1500,good,other,15742.0,clean,other,4wd,pickup,blue,ks,6.0
49628,2019.0,Ford,Ford F-150,like new,gas,46310.0,clean,automatic,4wd,pickup,black,ks,8.0
34149,2017.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,91644.0,clean,automatic,4wd,pickup,black,ks,8.0
28590,2018.0,Chevrolet,Chevrolet Silverado 1500,good,gas,19326.0,clean,automatic,4wd,pickup,black,ks,6.0
22590,2013.0,Ford,Ford F-150,good,other,14169.0,clean,other,4wd,pickup,silver,ks,6.0
34990,2017.0,Chevrolet,Chevrolet Silverado 1500,good,other,30559.0,clean,other,4wd,pickup,white,ks,8.0
30990,2014.0,Chevrolet,Chevrolet Silverado 1500,good,gas,61454.0,clean,other,4wd,pickup,black,ks,8.0
35990,2020.0,Ford,Ford F-150,good,other,3192.0,clean,other,4wd,pickup,blue,ks,6.0
26990,2014.0,Ford,Ford F-150,good,gas,63278.0,clean,other,4wd,pickup,red,ks,6.0
6500,2001.0,Ford,Ford F-150,fair,gas,335000.0,clean,automatic,4wd,truck,white,ks,8.0
31999,2017.0,Chevrolet,Chevrolet Silverado 1500,good,other,138462.0,clean,automatic,4wd,pickup,black,ks,8.0
2995,1994.0,Ford,Ford F-150,excellent,gas,166000.0,clean,manual,4wd,other,Unknown,ks,8.0
6995,2003.0,Ford,Ford F-150,excellent,gas,90000.0,clean,automatic,4wd,pickup,white,ks,8.0
6995,2007.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,103000.0,clean,automatic,fwd,pickup,blue,ks,8.0
11995,2006.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,104000.0,clean,automatic,4wd,pickup,blue,ks,8.0
5495,1997.0,Ford,Ford F-150,excellent,gas,193085.0,clean,automatic,rwd,truck,white,ks,8.0
4995,1996.0,Chevrolet,Chevrolet Silverado 1500,good,gas,235265.0,clean,automatic,rwd,truck,black,ks,8.0
8995,2005.0,Chevrolet,Chevrolet Silverado 1500,good,gas,233839.0,clean,automatic,4wd,truck,silver,ks,8.0
7000,2010.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,170000.0,clean,automatic,4wd,pickup,black,ks,8.0
8200,2002.0,Chevrolet,Chevrolet Silverado 1500,good,gas,186000.0,clean,automatic,4wd,pickup,brown,ks,8.0
20590,2017.0,Toyota,Toyota Camry,good,other,7486.0,clean,other,fwd,sedan,white,ks,4.0
36990,2018.0,Ford,Ford F-150,good,gas,10170.0,clean,other,4wd,pickup,black,ks,8.0
35990,2018.0,Ford,Ford F-150,good,gas,16795.0,clean,other,4wd,pickup,red,ks,6.0
18590,2018.0,Toyota,Toyota Camry,good,other,40976.0,clean,other,fwd,sedan,Unknown,ks,4.0
35999,2017.0,Chevrolet,Chevrolet Silverado 1500,good,other,138462.0,clean,automatic,4wd,pickup,black,ks,8.0
19990,2011.0,Chevrolet,Chevrolet Silverado 1500,good,gas,151646.0,clean,automatic,4wd,truck,red,ks,8.0
16990,2009.0,Chevrolet,Chevrolet Silverado 1500,good,gas,120415.0,clean,automatic,4wd,truck,blue,ks,8.0
2995,2000.0,Ford,Ford F-150,good,gas,237245.0,clean,automatic,4wd,pickup,white,ks,8.0
28950,2016.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,116000.0,clean,automatic,4wd,truck,yellow,ks,6.0
11795,2013.0,Ford,Ford F-150,good,gas,159928.0,clean,automatic,rwd,pickup,blue,ks,6.0
13795,2014.0,Ford,Ford F-150,good,gas,168211.0,clean,automatic,rwd,pickup,blue,ks,6.0
16990,2009.0,Chevrolet,Chevrolet Silverado 1500,good,gas,120415.0,clean,automatic,4wd,truck,blue,ks,8.0
9000,2006.0,Ford,Ford F-150,good,gas,155508.0,clean,automatic,4wd,truck,brown,ks,8.0
9800,2010.0,Chevrolet,Chevrolet Silverado 1500,good,gas,191627.0,clean,automatic,4wd,pickup,black,ks,8.0
28988,2016.0,Ford,Ford F-150,like new,gas,69947.0,clean,automatic,4wd,pickup,Unknown,ks,8.0
14988,2009.0,Ford,Ford F-150,like new,gas,222200.0,clean,automatic,4wd,pickup,Unknown,ks,8.0
14000,2010.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,170669.0,clean,automatic,4wd,truck,silver,ks,8.0
41988,2019.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,42013.0,clean,automatic,4wd,pickup,Unknown,ks,8.0
37988,2015.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,62465.0,clean,automatic,4wd,pickup,Unknown,ks,8.0
6995,2001.0,Ford,Ford F-150,excellent,gas,215000.0,clean,automatic,rwd,truck,white,ks,8.0
18995,2012.0,Ford,Ford F-150,excellent,gas,163000.0,clean,automatic,4wd,truck,brown,ks,6.0
5895,2006.0,Ford,Ford F-150,excellent,gas,129055.0,clean,automatic,4wd,pickup,blue,ks,8.0
8998,2005.0,Toyota,Toyota Camry,good,gas,124928.0,clean,automatic,fwd,convertible,white,ks,6.0
18950,2013.0,Ford,Ford F-150,good,gas,173000.0,clean,automatic,4wd,truck,red,ks,6.0
24750,2017.0,Ford,Ford F-150,good,gas,173000.0,clean,automatic,4wd,truck,black,ks,6.0
45988,2017.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,52108.0,clean,automatic,4wd,truck,black,ks,8.0
30595,2015.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,90500.0,clean,automatic,4wd,pickup,Unknown,ks,8.0
57341,2019.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,39356.0,clean,automatic,4wd,pickup,Unknown,ks,8.0
9999,2013.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,224954.0,clean,automatic,rwd,truck,white,ks,8.0
34944,2015.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,91271.0,clean,automatic,4wd,pickup,black,ks,8.0
24860,2014.0,Chevrolet,Chevrolet Silverado 1500,good,other,112009.0,clean,automatic,4wd,pickup,white,ks,8.0
25999,2014.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,100000.0,clean,automatic,rwd,pickup,grey,ks,8.0
12999,2008.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,96000.0,clean,automatic,rwd,pickup,white,ks,8.0
22999,2014.0,Ford,Ford F-150,excellent,gas,115900.0,clean,automatic,rwd,pickup,silver,ks,8.0
28499,2014.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,85135.0,clean,automatic,4wd,truck,silver,ks,8.0
29995,2017.0,Ford,Ford F-150,excellent,gas,88000.0,clean,automatic,rwd,pickup,Unknown,ks,6.0
22999,2014.0,Ford,Ford F-150,excellent,gas,106644.0,clean,automatic,4wd,pickup,white,ks,8.0
22999,2014.0,Ford,Ford F-150,excellent,gas,119000.0,clean,automatic,4wd,pickup,white,ks,8.0
41569,2017.0,Ford,Ford F-150,like new,gas,83066.0,clean,automatic,4wd,pickup,Unknown,ks,8.0
35988,2017.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,80400.0,clean,automatic,4wd,pickup,Unknown,ks,8.0
42994,2019.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,39690.0,clean,automatic,4wd,pickup,Unknown,ks,8.0
38988,2018.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,86647.0,clean,automatic,4wd,pickup,Unknown,ks,8.0
7900,2005.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,171000.0,clean,automatic,rwd,truck,red,ks,8.0
18950,2013.0,Ford,Ford F-150,good,gas,173000.0,clean,automatic,4wd,truck,red,ks,6.0
24750,2017.0,Ford,Ford F-150,good,gas,173000.0,clean,automatic,4wd,truck,black,ks,6.0
41000,2017.0,Ford,Ford F-150,excellent,gas,52653.0,clean,automatic,4wd,pickup,red,ks,6.0
53562,2019.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,30662.0,clean,automatic,4wd,pickup,black,ks,8.0
8995,1995.0,Chevrolet,Chevrolet Silverado 1500,good,gas,118000.0,clean,automatic,4wd,truck,silver,ks,8.0
26900,2017.0,Ford,Ford F-150,good,gas,97623.0,clean,automatic,4wd,pickup,blue,ks,6.0
11998,2011.0,Toyota,Toyota Camry,fair,gas,96277.0,clean,automatic,fwd,sedan,Unknown,ks,4.0
18995,2008.0,Chevrolet,Chevrolet Silverado 1500,good,gas,114897.0,clean,automatic,4wd,pickup,Unknown,ks,8.0
42994,2019.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,39690.0,clean,automatic,4wd,pickup,blue,ks,8.0
2500,2002.0,Toyota,Toyota Camry,fair,gas,220000.0,clean,automatic,fwd,sedan,green,ks,4.0
31309,2015.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,76996.0,clean,automatic,4wd,pickup,black,ks,8.0
4700,2000.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,187000.0,clean,automatic,4wd,pickup,Unknown,ks,8.0
49628,2019.0,Ford,Ford F-150,like new,gas,46310.0,clean,automatic,4wd,pickup,black,ks,8.0
34149,2017.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,91644.0,clean,automatic,4wd,pickup,black,ks,8.0
32990,2018.0,Ford,Ford F-150,good,gas,28517.0,clean,automatic,4wd,truck,blue,ks,6.0
31990,2015.0,Chevrolet,Chevrolet Silverado 1500,good,gas,52086.0,clean,automatic,4wd,truck,blue,ks,8.0
19990,2014.0,Ford,Ford F-150,good,gas,108069.0,clean,other,4wd,truck,red,ks,8.0
18990,2013.0,Ford,Ford F-150,good,gas,146960.0,clean,automatic,4wd,truck,white,ks,6.0
16950,2012.0,Ford,Ford F-150,excellent,gas,62500.0,clean,automatic,rwd,truck,white,ks,6.0
27999,2016.0,Chevrolet,Chevrolet Silverado 1500,good,gas,41620.0,clean,automatic,4wd,pickup,black,ks,8.0
32500,2016.0,Ford,Ford F-150,excellent,gas,120000.0,clean,automatic,4wd,truck,white,ks,6.0
34944,2015.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,91271.0,clean,automatic,4wd,pickup,black,ks,8.0
32500,2018.0,Chevrolet,Chevrolet Silverado 1500,good,gas,62666.0,clean,automatic,4wd,pickup,blue,ks,8.0
22999,2014.0,Ford,Ford F-150,excellent,gas,115900.0,clean,automatic,rwd,pickup,silver,ks,8.0
41994,2017.0,Ford,Ford F-150,like new,gas,83066.0,clean,automatic,4wd,pickup,Unknown,ks,8.0
10950,2013.0,Chevrolet,Chevrolet Silverado 1500,good,gas,197000.0,clean,automatic,4wd,truck,white,ks,8.0
39999,2019.0,Chevrolet,Chevrolet Silverado 1500,good,other,141174.0,clean,automatic,4wd,pickup,black,ks,8.0
31999,2017.0,Chevrolet,Chevrolet Silverado 1500,good,other,138462.0,clean,automatic,4wd,pickup,black,ks,8.0
15999,2010.0,Ford,Ford F-150,good,gas,148309.0,clean,automatic,fwd,pickup,blue,ks,8.0
24999,2013.0,Ford,Ford F-150,good,other,133538.0,clean,automatic,4wd,pickup,silver,ks,8.0
10999,2003.0,Chevrolet,Chevrolet Silverado 1500,good,gas,144788.0,clean,automatic,fwd,pickup,white,ks,8.0
23999,2015.0,Chevrolet,Chevrolet Silverado 1500,good,gas,146867.0,clean,automatic,4wd,pickup,black,ks,8.0
27500,2016.0,Chevrolet,Chevrolet Silverado 1500,good,gas,68026.0,clean,automatic,4wd,pickup,black,ks,8.0
38500,2019.0,Chevrolet,Chevrolet Silverado 1500,good,gas,9417.0,clean,automatic,4wd,pickup,white,ks,6.0
37500,2020.0,Chevrolet,Chevrolet Silverado 1500,good,gas,30927.0,clean,automatic,4wd,pickup,blue,ks,8.0
21950,2018.0,Ford,Ford F-150,excellent,gas,106945.0,clean,automatic,rwd,pickup,white,ks,6.0
25950,2017.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,95921.0,clean,automatic,4wd,pickup,white,ks,8.0
13900,2010.0,Chevrolet,Chevrolet Silverado 1500,good,gas,164000.0,clean,automatic,4wd,truck,Unknown,ks,8.0
36988,2019.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,36590.0,clean,automatic,4wd,truck,black,ks,8.0
24860,2014.0,Chevrolet,Chevrolet Silverado 1500,good,other,112009.0,clean,automatic,4wd,pickup,white,ks,8.0
16988,2013.0,Ford,Ford F-150,good,gas,148691.0,clean,automatic,4wd,pickup,white,ks,8.0
